"Year","Station","Transect","Parameter","Value"
2022,"Little Cabra","3","Epiphytes",3
2022,"Little Cabra","3","Epiphytes",3
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","1","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","2","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","3","Halodule Density",0
2022,"Little Cabra","2","Halophila %Cover",37.5
2022,"Little Cabra","2","Halophila %Cover",15
2022,"Little Cabra","2","Halophila %Cover",15
2022,"Little Cabra","2","Halophila %Cover",15
2022,"Little Cabra","2","Halophila %Cover",62.5
2022,"Little Cabra","2","Halophila %Cover",15
2022,"Little Cabra","3","Halophila %Cover",5
2022,"Little Cabra","3","Halophila %Cover",5
2022,"Little Cabra","3","Halophila %Cover",5
2022,"Little Cabra","3","Halophila %Cover",5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",15
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",15
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",2.5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",2.5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",2.5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",2.5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",2.5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",2.5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",2.5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",15
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",15
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",15
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",15
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",15
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",15
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",5
2022,"Little Cabra","1","Sediment %Cover",37.5
2022,"Little Cabra","1","Sediment %Cover",15
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",5
2022,"Little Cabra","1","Sediment %Cover",62.5
2022,"Little Cabra","1","Sediment %Cover",5
2022,"Little Cabra","2","Sediment %Cover",62.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",62.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",62.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",37.5
2022,"Little Cabra","2","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",15
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",37.5
2022,"Little Cabra","3","Sediment %Cover",62.5
2022,"Little Cabra","1","Sponge %Cover",5
2022,"Little Cabra","1","Sponge %Cover",1
2022,"Little Cabra","1","Sponge %Cover",1
2022,"Little Cabra","1","Sponge %Cover",1
2022,"Little Cabra","1","Sponge %Cover",5
2022,"Little Cabra","1","Sponge %Cover",5
2022,"Little Cabra","1","Sponge %Cover",1
2022,"Little Cabra","1","Sponge %Cover",5
2022,"Little Cabra","1","Sponge %Cover",5
2022,"Little Cabra","2","Sponge %Cover",15
2022,"Little Cabra","2","Sponge %Cover",5
2022,"Little Cabra","2","Sponge %Cover",1
2022,"Little Cabra","2","Sponge %Cover",5
2022,"Little Cabra","2","Sponge %Cover",5
2022,"Little Cabra","2","Sponge %Cover",5
2022,"Little Cabra","2","Sponge %Cover",5
2022,"Little Cabra","2","Sponge %Cover",5
2022,"Little Cabra","2","Sponge %Cover",15
2022,"Little Cabra","2","Sponge %Cover",5
2022,"Little Cabra","2","Sponge %Cover",5
2022,"Little Cabra","2","Sponge %Cover",15
2022,"Little Cabra","2","Sponge %Cover",15
2022,"Little Cabra","2","Sponge %Cover",15
2022,"Little Cabra","2","Sponge %Cover",5
2022,"Little Cabra","3","Sponge %Cover",15
2022,"Little Cabra","3","Sponge %Cover",5
2022,"Little Cabra","3","Sponge %Cover",1
2022,"Little Cabra","3","Sponge %Cover",5
2022,"Little Cabra","3","Sponge %Cover",15
2022,"Little Cabra","3","Sponge %Cover",5
2022,"Little Cabra","3","Sponge %Cover",2.5
2022,"Little Cabra","3","Sponge %Cover",2.5
2022,"Little Cabra","3","Sponge %Cover",15
2022,"Little Cabra","3","Sponge %Cover",5
2022,"Little Cabra","3","Sponge %Cover",15
2022,"Little Cabra","3","Sponge %Cover",5
2022,"Little Cabra","3","Sponge %Cover",15
2022,"Little Cabra","3","Sponge %Cover",15
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",15
2022,"Little Cabra","1","Syringodium %Cover",15
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",2.5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",15
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",15
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium %Cover",2.5
2022,"Little Cabra","2","Syringodium %Cover",15
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",15
2022,"Little Cabra","2","Syringodium %Cover",15
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",15
2022,"Little Cabra","2","Syringodium %Cover",15
2022,"Little Cabra","2","Syringodium %Cover",15
2022,"Little Cabra","2","Syringodium %Cover",5
2022,"Little Cabra","2","Syringodium %Cover",37.5
2022,"Little Cabra","2","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",2.5
2022,"Little Cabra","3","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",2.5
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","3","Syringodium %Cover",2.5
2022,"Little Cabra","3","Syringodium %Cover",2.5
2022,"Little Cabra","3","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","3","Syringodium %Cover",2.5
2022,"Little Cabra","3","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","3","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",37.5
2022,"Little Cabra","3","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","3","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",15
2022,"Little Cabra","3","Syringodium %Cover",5
2022,"Little Cabra","1","Syringodium Density",0
2022,"Little Cabra","1","Syringodium Density",0
2022,"Little Cabra","1","Syringodium Density",0
2022,"Little Cabra","1","Syringodium Density",2
2022,"Little Cabra","1","Syringodium Density",1
2022,"Little Cabra","1","Syringodium Density",2
2022,"Little Cabra","1","Syringodium Density",1
2022,"Little Cabra","1","Syringodium Density",3
2022,"Little Cabra","1","Syringodium Density",3
2022,"Little Cabra","1","Syringodium Density",2
2022,"Little Cabra","1","Syringodium Density",3
2022,"Little Cabra","1","Syringodium Density",1
2022,"Little Cabra","1","Syringodium Density",1
2022,"Little Cabra","1","Syringodium Density",4
2022,"Little Cabra","1","Syringodium Density",2
2022,"Little Cabra","1","Syringodium Density",3
2022,"Little Cabra","1","Syringodium Density",1
2022,"Little Cabra","1","Syringodium Density",3
2022,"Little Cabra","1","Syringodium Density",3
2022,"Little Cabra","1","Syringodium Density",7
2022,"Little Cabra","1","Syringodium Density",5
2022,"Little Cabra","1","Syringodium Density",6
2022,"Little Cabra","1","Syringodium Density",3
2022,"Little Cabra","1","Syringodium Density",5
2022,"Little Cabra","1","Syringodium Density",4
2022,"Little Cabra","1","Syringodium Density",2
2022,"Little Cabra","1","Syringodium Density",3
2022,"Little Cabra","1","Syringodium Density",1
2022,"Little Cabra","1","Syringodium Density",0
2022,"Little Cabra","1","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",2
2022,"Little Cabra","2","Syringodium Density",4
2022,"Little Cabra","2","Syringodium Density",2
2022,"Little Cabra","2","Syringodium Density",8
2022,"Little Cabra","2","Syringodium Density",6
2022,"Little Cabra","2","Syringodium Density",2
2022,"Little Cabra","2","Syringodium Density",1
2022,"Little Cabra","2","Syringodium Density",3
2022,"Little Cabra","2","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",3
2022,"Little Cabra","2","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",3
2022,"Little Cabra","2","Syringodium Density",4
2022,"Little Cabra","2","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",5
2022,"Little Cabra","2","Syringodium Density",1
2022,"Little Cabra","2","Syringodium Density",5
2022,"Little Cabra","2","Syringodium Density",1
2022,"Little Cabra","2","Syringodium Density",5
2022,"Little Cabra","2","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",4
2022,"Little Cabra","2","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",2
2022,"Little Cabra","2","Syringodium Density",1
2022,"Little Cabra","2","Syringodium Density",7
2022,"Little Cabra","2","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",0
2022,"Little Cabra","2","Syringodium Density",5
2022,"Little Cabra","3","Syringodium Density",3
2022,"Little Cabra","3","Syringodium Density",3
2022,"Little Cabra","3","Syringodium Density",4
2022,"Little Cabra","3","Syringodium Density",4
2022,"Little Cabra","3","Syringodium Density",4
2022,"Little Cabra","3","Syringodium Density",2
2022,"Little Cabra","3","Syringodium Density",3
2022,"Little Cabra","3","Syringodium Density",5
2022,"Little Cabra","3","Syringodium Density",1
2022,"Little Cabra","3","Syringodium Density",1
2022,"Little Cabra","3","Syringodium Density",4
2022,"Little Cabra","3","Syringodium Density",2
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","3","Syringodium Density",3
2022,"Little Cabra","3","Syringodium Density",9
2022,"Little Cabra","3","Syringodium Density",11
2022,"Little Cabra","3","Syringodium Density",8
2022,"Little Cabra","3","Syringodium Density",5
2022,"Little Cabra","3","Syringodium Density",1
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","3","Syringodium Density",7
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","3","Syringodium Density",4
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","3","Syringodium Density",0
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",87.5
2022,"Little Cabra","1","Thalassia %Cover",87.5
2022,"Little Cabra","1","Thalassia %Cover",87.5
2022,"Little Cabra","1","Thalassia %Cover",87.5
2022,"Little Cabra","1","Thalassia %Cover",87.5
2022,"Little Cabra","1","Thalassia %Cover",87.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",62.5
2022,"Little Cabra","1","Thalassia %Cover",37.5
2022,"Little Cabra","1","Thalassia %Cover",15
2022,"Little Cabra","1","Thalassia %Cover",87.5
2022,"Little Cabra","1","Thalassia %Cover",87.5
2022,"Little Cabra","2","Thalassia %Cover",15
2022,"Little Cabra","2","Thalassia %Cover",15
2022,"Little Cabra","2","Thalassia %Cover",37.5
2022,"Little Cabra","2","Thalassia %Cover",37.5
2022,"Little Cabra","2","Thalassia %Cover",15
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",87.5
2022,"Little Cabra","2","Thalassia %Cover",87.5
2022,"Little Cabra","2","Thalassia %Cover",87.5
2022,"Little Cabra","2","Thalassia %Cover",87.5
2022,"Little Cabra","2","Thalassia %Cover",87.5
2022,"Little Cabra","2","Thalassia %Cover",87.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",37.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",62.5
2022,"Little Cabra","2","Thalassia %Cover",87.5
2022,"Little Cabra","3","Thalassia %Cover",62.5
2022,"Little Cabra","3","Thalassia %Cover",37.5
2022,"Little Cabra","3","Thalassia %Cover",15
2022,"Little Cabra","3","Thalassia %Cover",15
2022,"Little Cabra","3","Thalassia %Cover",62.5
2022,"Little Cabra","3","Thalassia %Cover",87.5
2022,"Little Cabra","3","Thalassia %Cover",62.5
2022,"Little Cabra","3","Thalassia %Cover",87.5
2022,"Little Cabra","3","Thalassia %Cover",87.5
2022,"Little Cabra","3","Thalassia %Cover",87.5
2022,"Little Cabra","3","Thalassia %Cover",62.5
2022,"Little Cabra","3","Thalassia %Cover",37.5
2022,"Little Cabra","3","Thalassia %Cover",15
2022,"Little Cabra","3","Thalassia %Cover",62.5
2022,"Little Cabra","3","Thalassia %Cover",87.5
2022,"Little Cabra","3","Thalassia %Cover",37.5
2022,"Little Cabra","3","Thalassia %Cover",62.5
2022,"Little Cabra","3","Thalassia %Cover",87.5
2022,"Little Cabra","3","Thalassia %Cover",37.5
2022,"Little Cabra","3","Thalassia %Cover",62.5
2022,"Little Cabra","3","Thalassia %Cover",62.5
2022,"Little Cabra","3","Thalassia %Cover",37.5
